sep=,
type,sourceName,sourceVersion,productType,device,startDate,endDate,unit,value
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-09 20:00:00 +0000,2025-09-09 20:05:00 +0000,min,3.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-09 20:05:00 +0000,2025-09-09 20:10:00 +0000,min,2.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-09 20:15:00 +0000,2025-09-09 20:20:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-09 20:20:00 +0000,2025-09-09 20:25:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-09 20:45:00 +0000,2025-09-09 20:50:00 +0000,min,3.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-09 20:50:00 +0000,2025-09-09 20:55:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-09 21:25:00 +0000,2025-09-09 21:30:00 +0000,min,2.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-09 21:30:00 +0000,2025-09-09 21:35:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-09 21:35:00 +0000,2025-09-09 21:40:00 +0000,min,2.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-09 21:40:00 +0000,2025-09-09 21:45:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-09 21:50:00 +0000,2025-09-09 21:55:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-09 22:05:00 +0000,2025-09-09 22:10:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-09 22:10:00 +0000,2025-09-09 22:15:00 +0000,min,1.0
