sep=,
type,sourceName,sourceVersion,productType,device,startDate,endDate,unit,value,HKMetadataKeyBarometricPressure
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f11a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-25 07:51:28 +0000,2025-09-25 07:51:28 +0000,%,1.0,99.04 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f11a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-25 08:21:28 +0000,2025-09-25 08:21:28 +0000,%,0.98,99.04 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f11a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-25 09:09:19 +0000,2025-09-25 09:09:19 +0000,%,1.0,99.0336 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f11a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-25 10:09:20 +0000,2025-09-25 10:09:20 +0000,%,1.0,99.0401 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f11a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-25 11:27:41 +0000,2025-09-25 11:27:41 +0000,%,0.95,98.0924 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f11a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-25 22:47:30 +0000,2025-09-25 22:47:30 +0000,%,0.99,98.7768 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f11a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-25 23:17:31 +0000,2025-09-25 23:17:31 +0000,%,0.98,98.7856 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f11a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-26 00:17:32 +0000,2025-09-26 00:17:32 +0000,%,0.97,99.3239 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f11a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-26 01:55:19 +0000,2025-09-26 01:55:19 +0000,%,0.99,99.4014 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f11a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-26 02:25:20 +0000,2025-09-26 02:25:20 +0000,%,0.99,99.4215 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f11a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-26 04:29:07 +0000,2025-09-26 04:29:07 +0000,%,0.96,98.8977 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f11a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-26 04:59:08 +0000,2025-09-26 04:59:08 +0000,%,0.98,98.8977 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f11a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-26 05:59:08 +0000,2025-09-26 05:59:08 +0000,%,0.97,98.8783 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f11a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-26 06:29:09 +0000,2025-09-26 06:29:09 +0000,%,0.99,98.8552 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f11a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-26 06:59:10 +0000,2025-09-26 06:59:10 +0000,%,0.98,98.8584 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f11a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-26 07:29:11 +0000,2025-09-26 07:29:11 +0000,%,0.98,98.8417 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f11a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-26 07:59:12 +0000,2025-09-26 07:59:12 +0000,%,0.95,98.823 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f11a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-26 09:27:55 +0000,2025-09-26 09:27:55 +0000,%,0.99,98.7975 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f11a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-26 09:57:56 +0000,2025-09-26 09:57:56 +0000,%,0.96,98.8088 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f11a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-26 10:40:19 +0000,2025-09-26 10:40:19 +0000,%,0.91,98.6084 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f11a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-26 16:21:13 +0000,2025-09-26 16:21:13 +0000,%,0.97,97.9841 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f11a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-26 22:08:35 +0000,2025-09-26 22:08:35 +0000,%,0.98,98.6938 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f11a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-26 22:38:36 +0000,2025-09-26 22:38:36 +0000,%,0.99,98.713 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f11a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-26 23:08:37 +0000,2025-09-26 23:08:37 +0000,%,0.98,98.7323 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f11a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-26 23:38:38 +0000,2025-09-26 23:38:38 +0000,%,0.99,98.74 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f11a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-27 04:41:38 +0000,2025-09-27 04:41:38 +0000,%,0.93,98.8316 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f11a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-27 05:26:38 +0000,2025-09-27 05:26:38 +0000,%,1.0,98.8296 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f11a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-27 06:35:12 +0000,2025-09-27 06:35:12 +0000,%,0.97,98.819 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f11a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-27 07:33:52 +0000,2025-09-27 07:33:52 +0000,%,0.96,98.8272 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f11a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-27 08:03:53 +0000,2025-09-27 08:03:53 +0000,%,0.98,98.8321 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f11a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-27 08:34:26 +0000,2025-09-27 08:34:26 +0000,%,0.96,98.8178 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f11a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-27 09:04:27 +0000,2025-09-27 09:04:27 +0000,%,0.98,98.8219 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f11a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-27 09:56:21 +0000,2025-09-27 09:56:21 +0000,%,0.98,98.8566 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f11a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-27 10:26:21 +0000,2025-09-27 10:26:21 +0000,%,0.98,98.8798 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f11a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-27 10:56:22 +0000,2025-09-27 10:56:22 +0000,%,0.97,98.8932 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f11a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-27 11:34:40 +0000,2025-09-27 11:34:40 +0000,%,0.99,98.9566 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-27 15:24:26 +0000,2025-09-27 15:24:26 +0000,%,0.97,99.0813 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-27 19:07:32 +0000,2025-09-27 19:07:32 +0000,%,0.98,98.9387 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-27 19:51:40 +0000,2025-09-27 19:51:40 +0000,%,0.96,97.897 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-28 06:23:53 +0000,2025-09-28 06:23:53 +0000,%,0.97,99.194 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-28 06:53:54 +0000,2025-09-28 06:53:54 +0000,%,1.0,99.2148 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-28 07:23:55 +0000,2025-09-28 07:23:55 +0000,%,0.97,99.2058 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-28 07:53:55 +0000,2025-09-28 07:53:55 +0000,%,0.97,99.2055 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-28 08:23:56 +0000,2025-09-28 08:23:56 +0000,%,0.98,99.2128 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-28 08:53:57 +0000,2025-09-28 08:53:57 +0000,%,1.0,99.2185 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-28 09:23:57 +0000,2025-09-28 09:23:57 +0000,%,1.0,99.2185 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-28 10:15:05 +0000,2025-09-28 10:15:05 +0000,%,0.97,99.2593 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-28 10:45:06 +0000,2025-09-28 10:45:06 +0000,%,0.98,99.2966 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-28 11:15:54 +0000,2025-09-28 11:15:54 +0000,%,0.97,99.3274 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-28 11:49:42 +0000,2025-09-28 11:49:42 +0000,%,0.96,99.3684 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-28 12:19:43 +0000,2025-09-28 12:19:43 +0000,%,0.97,99.3972 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-28 13:02:26 +0000,2025-09-28 13:02:26 +0000,%,0.98,99.4436 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-29 04:48:29 +0000,2025-09-29 04:48:29 +0000,%,1.0,99.4552 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-29 05:18:30 +0000,2025-09-29 05:18:30 +0000,%,0.96,99.4556 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-29 05:56:43 +0000,2025-09-29 05:56:43 +0000,%,0.97,99.451 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-29 06:26:44 +0000,2025-09-29 06:26:44 +0000,%,0.95,99.4656 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-29 06:56:44 +0000,2025-09-29 06:56:44 +0000,%,0.98,99.4707 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-29 07:26:45 +0000,2025-09-29 07:26:45 +0000,%,0.93,99.471 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-29 07:56:46 +0000,2025-09-29 07:56:46 +0000,%,0.93,99.4653 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-29 08:26:46 +0000,2025-09-29 08:26:46 +0000,%,0.98,99.4527 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-29 09:36:22 +0000,2025-09-29 09:36:22 +0000,%,0.95,99.4764 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-29 10:06:23 +0000,2025-09-29 10:06:23 +0000,%,1.0,99.488 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-29 23:26:08 +0000,2025-09-29 23:26:08 +0000,%,1.0,99.3347 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-30 00:05:36 +0000,2025-09-30 00:05:36 +0000,%,0.98,99.3424 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-30 00:44:57 +0000,2025-09-30 00:44:57 +0000,%,1.0,99.351 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-30 02:03:52 +0000,2025-09-30 02:03:52 +0000,%,0.93,99.3918 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-30 03:04:01 +0000,2025-09-30 03:04:01 +0000,%,0.93,99.3777 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-30 03:48:44 +0000,2025-09-30 03:48:44 +0000,%,0.95,99.372 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-30 04:18:44 +0000,2025-09-30 04:18:44 +0000,%,1.0,99.3574 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-30 04:48:45 +0000,2025-09-30 04:48:45 +0000,%,0.99,99.34 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-30 05:21:13 +0000,2025-09-30 05:21:13 +0000,%,0.96,99.34 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-30 05:51:14 +0000,2025-09-30 05:51:14 +0000,%,0.96,99.3329 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-30 07:36:43 +0000,2025-09-30 07:36:43 +0000,%,0.99,99.3034 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-30 08:06:43 +0000,2025-09-30 08:06:43 +0000,%,0.97,99.2605 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-30 08:36:44 +0000,2025-09-30 08:36:44 +0000,%,0.98,99.2503 kPa
HKQuantityTypeIdentifierOxygenSaturation,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-30 09:06:45 +0000,2025-09-30 09:06:45 +0000,%,0.98,99.2527 kPa
