sep=,
type,sourceName,sourceVersion,productType,device,startDate,endDate,unit,value
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 10:36:54 +0000,2025-09-09 10:37:24 +0000,Cal,0.633
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 10:37:24 +0000,2025-09-09 10:37:55 +0000,Cal,0.633
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 10:37:55 +0000,2025-09-09 10:38:26 +0000,Cal,0.633
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 10:38:26 +0000,2025-09-09 10:38:46 +0000,Cal,0.422
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 10:38:46 +0000,2025-09-09 10:39:07 +0000,Cal,0.422
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 10:39:07 +0000,2025-09-09 10:58:02 +0000,Cal,20.073999999999998
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 10:58:02 +0000,2025-09-09 10:58:33 +0000,Cal,0.633
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 10:58:33 +0000,2025-09-09 11:13:33 +0000,Cal,17.173000000000005
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 11:13:33 +0000,2025-09-09 11:28:34 +0000,Cal,16.084000000000007
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 11:28:34 +0000,2025-09-09 11:29:55 +0000,Cal,1.6560000000000001
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 11:29:55 +0000,2025-09-09 11:44:35 +0000,Cal,17.554000000000002
