sep=,
type,sourceName,sourceVersion,productType,device,startDate,endDate,unit,value,HKAlgorithmVersion
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-01 20:31:00 +0000,2025-10-01 20:32:00 +0000,ms,36.562194446656626,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-01 22:27:22 +0000,2025-10-01 22:28:22 +0000,ms,89.7137174806226,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 00:45:31 +0000,2025-10-02 00:46:30 +0000,ms,35.6618556358269,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 02:45:35 +0000,2025-10-02 02:46:35 +0000,ms,84.35729217087516,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 04:27:23 +0000,2025-10-02 04:28:23 +0000,ms,24.527857205173905,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 06:27:24 +0000,2025-10-02 06:28:23 +0000,ms,30.813627046551392,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 08:27:24 +0000,2025-10-02 08:28:23 +0000,ms,185.81727969319783,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 10:27:25 +0000,2025-10-02 10:28:18 +0000,ms,73.37912265420223,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 12:27:25 +0000,2025-10-02 12:28:25 +0000,ms,125.25092284005399,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 14:30:57 +0000,2025-10-02 14:31:57 +0000,ms,49.46852366259258,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 16:30:39 +0000,2025-10-02 16:31:39 +0000,ms,74.03849182273318,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 18:30:22 +0000,2025-10-02 18:31:08 +0000,ms,68.7865381090278,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 20:34:17 +0000,2025-10-02 20:35:16 +0000,ms,36.20655370381574,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 22:28:28 +0000,2025-10-02 22:29:28 +0000,ms,63.220594492126104,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 00:31:59 +0000,2025-10-03 00:32:33 +0000,ms,33.41902517297489,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 02:30:55 +0000,2025-10-03 02:31:55 +0000,ms,57.584896649760424,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 06:10:35 +0000,2025-10-03 06:11:35 +0000,ms,48.80613860666609,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 06:27:27 +0000,2025-10-03 06:28:27 +0000,ms,32.51358457146691,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 08:27:24 +0000,2025-10-03 08:28:24 +0000,ms,50.00619462439237,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 10:27:46 +0000,2025-10-03 10:28:46 +0000,ms,32.24434627947686,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 12:27:24 +0000,2025-10-03 12:28:23 +0000,ms,30.05429138372411,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 14:27:20 +0000,2025-10-03 14:28:20 +0000,ms,30.373991392670813,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 18:28:33 +0000,2025-10-03 18:29:33 +0000,ms,43.158882635797475,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 20:28:32 +0000,2025-10-03 20:29:16 +0000,ms,79.95702348693216,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 22:27:25 +0000,2025-10-03 22:28:09 +0000,ms,55.547868830492405,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-04 00:29:13 +0000,2025-10-04 00:29:56 +0000,ms,59.972619792500076,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-04 03:01:47 +0000,2025-10-04 03:02:46 +0000,ms,60.841115587231414,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-04 04:28:05 +0000,2025-10-04 04:29:04 +0000,ms,97.76914577406605,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-04 06:27:26 +0000,2025-10-04 06:28:25 +0000,ms,24.968023977479426,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-04 08:27:23 +0000,2025-10-04 08:28:23 +0000,ms,36.020972070842575,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-04 10:27:25 +0000,2025-10-04 10:28:24 +0000,ms,27.749095751453616,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-04 12:27:24 +0000,2025-10-04 12:28:24 +0000,ms,39.81399804313953,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-04 14:30:43 +0000,2025-10-04 14:31:43 +0000,ms,59.095368003354594,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-04 16:27:36 +0000,2025-10-04 16:28:36 +0000,ms,29.348963808405085,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-04 18:32:11 +0000,2025-10-04 18:33:07 +0000,ms,29.26941847377272,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-04 20:50:39 +0000,2025-10-04 20:51:38 +0000,ms,85.7427347052144,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-05 02:18:50 +0000,2025-10-05 02:19:50 +0000,ms,51.60865051106052,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-05 02:27:25 +0000,2025-10-05 02:28:23 +0000,ms,44.34254467098974,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-05 04:28:24 +0000,2025-10-05 04:29:14 +0000,ms,36.25709532766527,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-05 06:27:28 +0000,2025-10-05 06:28:28 +0000,ms,47.23263084851102,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-05 08:27:25 +0000,2025-10-05 08:28:25 +0000,ms,53.599244161391,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-05 10:27:26 +0000,2025-10-05 10:28:25 +0000,ms,120.15630673744353,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-05 12:27:24 +0000,2025-10-05 12:28:24 +0000,ms,61.97432513296695,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-05 14:30:30 +0000,2025-10-05 14:31:08 +0000,ms,47.17742203197549,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-05 17:27:30 +0000,2025-10-05 17:28:29 +0000,ms,51.01215574543505,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-05 18:37:25 +0000,2025-10-05 18:38:18 +0000,ms,25.87536689677375,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-05 22:46:19 +0000,2025-10-05 22:47:19 +0000,ms,40.708269218132656,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-06 01:18:33 +0000,2025-10-06 01:19:33 +0000,ms,62.120291546217736,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-06 02:52:16 +0000,2025-10-06 02:53:14 +0000,ms,77.14115030642934,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-06 08:29:26 +0000,2025-10-06 08:30:25 +0000,ms,64.53020554146424,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-06 10:45:08 +0000,2025-10-06 10:46:08 +0000,ms,60.865578848591106,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-06 12:27:25 +0000,2025-10-06 12:28:24 +0000,ms,53.63860290867468,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-06 14:27:54 +0000,2025-10-06 14:28:54 +0000,ms,60.949279040238366,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-06 16:27:24 +0000,2025-10-06 16:28:24 +0000,ms,44.71854943232468,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-06 19:18:10 +0000,2025-10-06 19:19:09 +0000,ms,47.07476079365184,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-06 21:37:11 +0000,2025-10-06 21:38:09 +0000,ms,22.546449088303117,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-07 01:11:42 +0000,2025-10-07 01:12:42 +0000,ms,13.160847235240547,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-07 03:14:47 +0000,2025-10-07 03:15:42 +0000,ms,32.47441198092868,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-07 05:48:26 +0000,2025-10-07 05:49:25 +0000,ms,31.816726606521577,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-07 06:27:25 +0000,2025-10-07 06:28:24 +0000,ms,22.247423029267047,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-07 08:27:25 +0000,2025-10-07 08:28:24 +0000,ms,59.02090293280262,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-07 10:27:37 +0000,2025-10-07 10:28:37 +0000,ms,55.15947467742913,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-07 12:34:05 +0000,2025-10-07 12:35:04 +0000,ms,50.798720558929304,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-07 14:30:52 +0000,2025-10-07 14:31:51 +0000,ms,46.94268813115465,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-07 16:48:33 +0000,2025-10-07 16:49:33 +0000,ms,39.837994842518455,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-07 18:27:27 +0000,2025-10-07 18:28:27 +0000,ms,74.30842444228333,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-07 21:37:40 +0000,2025-10-07 21:38:40 +0000,ms,19.8857595042546,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-07 22:28:36 +0000,2025-10-07 22:29:34 +0000,ms,37.858656552722344,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-08 00:27:24 +0000,2025-10-08 00:28:24 +0000,ms,37.47743147859743,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-08 03:01:18 +0000,2025-10-08 03:02:18 +0000,ms,74.02489658808611,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-08 04:57:59 +0000,2025-10-08 04:58:58 +0000,ms,42.50300193574141,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-08 06:27:25 +0000,2025-10-08 06:28:24 +0000,ms,26.81027401669359,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-08 08:27:24 +0000,2025-10-08 08:28:23 +0000,ms,45.373859780876785,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-08 10:27:21 +0000,2025-10-08 10:28:21 +0000,ms,66.54268105489737,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-08 12:32:59 +0000,2025-10-08 12:33:58 +0000,ms,44.61613955826304,2
