sep=,
type,sourceName,sourceVersion,productType,device,startDate,endDate,unit,value
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-10 08:18:43 +0000,2025-09-10 08:18:43 +0000,count/min,13.0
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-10 08:23:13 +0000,2025-09-10 08:23:13 +0000,count/min,13.0
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-10 08:33:43 +0000,2025-09-10 08:33:43 +0000,count/min,11.5
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-10 08:48:12 +0000,2025-09-10 08:48:12 +0000,count/min,14.0
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-10 08:54:42 +0000,2025-09-10 08:54:42 +0000,count/min,13.0
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-10 09:12:41 +0000,2025-09-10 09:12:41 +0000,count/min,10.5
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-10 09:20:40 +0000,2025-09-10 09:20:40 +0000,count/min,13.0
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-10 09:32:40 +0000,2025-09-10 09:32:40 +0000,count/min,12.5
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-10 09:33:10 +0000,2025-09-10 09:33:10 +0000,count/min,11.5
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-10 09:50:09 +0000,2025-09-10 09:50:09 +0000,count/min,19.0
